Size,Cluster Volume,Cluster cutedges,Conductance,Lower,Upper,Internal edges,Conn value,Final Gap,Cut size,Cluster 1 size,Cluster 2 size
50,176,68,0.386364,0.0746384,0.772727,54,0.480959,1.24484,1,9.0,8.0
2,4,2,0.5,0.125,1.0,1,0.830482,1.66096,1,26.0,5.0
48,222,92,0.414414,0.0858697,0.828829,65,0.577137,1.39266,1,47.0,12.0
4,7,1,0.142857,0.0102041,0.285714,3,0.887471,6.2123,1,575.0,1.0
2,2,0,0.0,0.0,0.0,161,0.540737,1.08147,1,68.0,7.0
2,9,7,0.777778,0.302469,1.55556,1,0.523976,0.673683,1,66.0,4.0
169,1244,630,0.506431,0.128236,1.01286,307,0.58697,1.15903,1,1.0,1.0
828,11215,5023,0.447882,0.100299,0.895765,3096,0.923288,2.06145,1,91.0,4.0
2,8,6,0.75,0.28125,1.5,1,0.553655,0.738206,1,1.0,1.0
424,2439,363,0.148831,0.0110754,0.297663,1038,0.722752,4.85617,1,253.0,3.0
238,1417,655,0.462244,0.106835,0.924488,381,0.507982,1.09895,1,35.0,1.0
16,37,7,0.189189,0.0178963,0.378378,15,0.597818,3.1599,1,12.0,9.0
3,8,4,0.5,0.125,1.0,2,0.738206,1.47641,1,16.0,11.0
14,33,7,0.212121,0.0224977,0.424242,13,0.6115,2.88279,1,157.0,4.0
175,837,269,0.321386,0.0516444,0.642772,284,0.555255,1.72769,1,40.0,24.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,2.0,1.0
153,1150,442,0.384348,0.0738616,0.768696,354,0.755947,1.96683,1,224.0,3.0
17,40,8,0.2,0.02,0.4,16,0.587479,2.93739,1,18.0,1.0
80,544,118,0.216912,0.0235254,0.433824,213,0.973279,4.48698,1,33.0,4.0
82,339,143,0.421829,0.0889698,0.843658,98,0.472343,1.11975,1,212.0,4.0
270,2347,495,0.210908,0.022241,0.421815,926,1.01754,4.82458,1,89.0,3.0
35,107,31,0.28972,0.0419687,0.579439,38,0.534997,1.8466,1,18.0,17.0
2,2,0,0.0,0.0,0.0,2635,0.72646,3.40182,1,36.0,33.0
2,2,0,0.0,0.0,0.0,74,0.508134,1.29151,1,1.0,1.0
117,546,146,0.267399,0.0357512,0.534799,200,0.624509,2.33549,1,290.0,6.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,129.0,5.0
2,2,0,0.0,0.0,0.0,250,0.598696,1.61689,1,117.0,5.0
72,560,362,0.646429,0.208935,1.29286,99,0.50033,0.773991,1,57.0,12.0
104,644,284,0.440994,0.0972378,0.881988,180,0.616176,1.39725,1,174.0,4.0
131,782,296,0.378517,0.0716374,0.757033,243,0.641144,1.69383,1,109.0,4.0
105,523,229,0.437859,0.09586,0.875717,147,0.51499,1.17616,1,29.0,3.0
3,4,0,0.0,0.0,0.0,72,0.460284,1.05741,1,33.0,25.0
40,137,51,0.372263,0.0692898,0.744526,43,0.503107,1.35148,1,95.0,4.0
54,227,113,0.497797,0.123901,0.995595,57,0.448024,0.900012,1,1.0,1.0
754,10012,3358,0.335398,0.0562457,0.670795,3327,1.10297,3.28855,1,112.0,7.0
302,2363,899,0.380449,0.0723706,0.760897,732,0.718502,1.88857,1,1.0,1.0
96,628,114,0.181529,0.0164763,0.363057,257,0.956798,5.27078,1,4.0,1.0
74,416,208,0.5,0.125,1.0,104,0.5366,1.0732,1,549.0,3.0
60,423,135,0.319149,0.050928,0.638298,144,0.913819,2.8633,1,1.0,1.0
4,9,3,0.333333,0.0555556,0.666667,3,0.785964,2.35789,1,40.0,7.0
142,1115,505,0.452915,0.102566,0.90583,305,0.704855,1.55626,1,5.0,3.0
1000,14445,5137,0.355625,0.0632345,0.71125,4654,1.11883,3.14609,1,551.0,1.0
123,651,193,0.296467,0.0439463,0.592934,229,0.661715,2.232,1,1.0,1.0
528,5021,1735,0.345549,0.059702,0.691097,1643,0.840832,2.43332,1,1661.0,1.0
108,436,112,0.256881,0.0329939,0.513761,162,0.568292,2.21228,1,339.0,3.0
4,7,1,0.142857,0.0102041,0.285714,3,0.887471,6.2123,1,8.0,1.0
699,10171,4873,0.479107,0.114772,0.958215,2649,0.945684,1.97385,1,12.0,10.0
3,4,0,0.0,0.0,0.0,4,0.8,4.0,1,115.0,5.0
76,395,189,0.478481,0.114472,0.956962,103,0.521938,1.09082,1,112.0,2.0
49,177,79,0.446328,0.0996042,0.892655,49,0.444845,0.996678,1,41.0,17.0
727,13254,6908,0.521201,0.135825,1.0424,3173,1.05874,2.03135,1,62.0,7.0
51,191,89,0.465969,0.108563,0.931937,51,0.438398,0.940831,1,201.0,4.0
80,375,173,0.461333,0.106414,0.922667,101,0.490476,1.06317,1,23.0,17.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,4.0,1.0
3,6,0,0.0,0.0,0.0,886,0.754896,2.10065,1,101.0,2.0
411,2357,279,0.118371,0.00700582,0.236742,1039,0.749618,6.33279,1,4.0,4.0
171,952,226,0.237395,0.0281782,0.47479,363,0.712677,3.00207,1,193.0,2.0
97,516,202,0.391473,0.0766255,0.782946,157,0.59667,1.52417,1,387.0,2.0
56,214,70,0.327103,0.0534981,0.654206,72,0.551711,1.68666,1,111.0,5.0
86,325,99,0.304615,0.0463953,0.609231,113,0.523095,1.71723,1,21.0,18.0
83,499,253,0.507014,0.128532,1.01403,123,0.549249,1.0833,1,155.0,4.0
63,297,89,0.299663,0.044899,0.599327,104,0.667592,2.22781,1,1.0,1.0
76,364,128,0.351648,0.0618283,0.703297,118,0.606236,1.72398,1,68.0,3.0
300,2334,922,0.39503,0.0780243,0.79006,706,0.698712,1.76876,1,1.0,1.0
53,217,83,0.382488,0.0731487,0.764977,67,0.541054,1.41456,1,1.0,1.0
98,429,179,0.417249,0.0870485,0.834499,125,0.484532,1.16125,1,2.0,1.0
231,1771,773,0.436477,0.0952559,0.872953,499,0.665033,1.52364,1,33.0,6.0
56,176,48,0.272727,0.0371901,0.545455,64,0.508952,1.86616,1,157.0,4.0
271,3090,1022,0.330744,0.0546959,0.661489,1034,1.09328,3.30551,1,1101.0,1.0
239,1263,453,0.35867,0.064322,0.71734,405,0.546385,1.52337,1,180.0,2.0
296,3730,1094,0.293298,0.0430117,0.586595,1318,1.24666,4.25049,1,164.0,3.0
5,9,1,0.111111,0.00617284,0.222222,4,0.838361,7.54525,1,35.0,27.0
52,227,117,0.515419,0.132828,1.03084,55,0.448931,0.871002,1,117.0,3.0
1204,18905,7389,0.390849,0.0763815,0.781698,5758,1.11828,2.86115,1,81.0,5.0
176,1110,398,0.358559,0.0642821,0.717117,356,0.664208,1.85244,1,121.0,4.0
77,369,169,0.457995,0.10488,0.915989,100,0.505917,1.10463,1,1.0,1.0
57,158,46,0.291139,0.042381,0.582278,56,0.446844,1.53481,1,112.0,4.0
4,8,2,0.25,0.03125,0.5,3,0.830482,3.32193,1,1.0,1.0
341,2648,790,0.298338,0.0445029,0.596677,929,0.795912,2.66782,1,64.0,10.0
39,172,96,0.55814,0.15576,1.11628,38,0.435852,0.780901,1,1.0,1.0
4,11,5,0.454545,0.103306,0.909091,3,0.720189,1.58442,1,34.0,27.0
26,73,15,0.205479,0.0211109,0.410959,29,0.5986,2.91319,1,40.0,25.0
337,3710,1800,0.485175,0.117697,0.97035,955,0.793929,1.63637,1,61.0,4.0
354,4030,1624,0.402978,0.0811955,0.805955,1203,0.942585,2.33905,1,148.0,2.0
180,1242,320,0.257649,0.0331915,0.515298,461,0.827734,3.21264,1,2.0,1.0
4,6,0,0.0,0.0,0.0,119,0.477534,1.50144,1,2.0,1.0
3,7,3,0.428571,0.0918367,0.857143,2,0.788863,1.84068,1,120.0,6.0
2,2,0,0.0,0.0,0.0,226,0.709771,2.60809,1,95.0,6.0
2,2,0,0.0,0.0,0.0,266,0.576375,1.72481,1,2.0,1.0
75,359,171,0.476323,0.113442,0.952646,94,0.490523,1.02981,1,1.0,1.0
123,599,197,0.328881,0.0540815,0.657763,201,0.588367,1.78899,1,70.0,3.0
95,536,224,0.41791,0.0873246,0.835821,156,0.601688,1.43975,1,2.0,1.0
2,2,0,0.0,0.0,0.0,538,0.681897,1.83555,1,56.0,8.0
112,445,149,0.334831,0.0560561,0.669663,148,0.498961,1.49019,1,80.0,15.0
192,1370,546,0.39854,0.0794171,0.79708,412,0.684101,1.71652,1,17.0,1.0
80,311,57,0.18328,0.0167957,0.366559,127,0.636844,3.47471,1,1.0,1.0
771,7069,1119,0.158297,0.0125289,0.316594,2975,1.00241,6.33246,1,545.0,2.0
18,74,40,0.540541,0.146092,1.08108,17,0.505258,0.934727,1,474.0,2.0
205,1633,683,0.418249,0.087466,0.836497,475,0.721159,1.72423,1,35.0,19.0
90,361,119,0.32964,0.0543312,0.65928,121,0.525685,1.59473,1,517.0,1.0
60,221,99,0.447964,0.100336,0.895928,61,0.433659,0.968067,1,19.0,19.0
41,191,99,0.518325,0.13433,1.03665,46,0.491861,0.948944,1,75.0,12.0
81,288,100,0.347222,0.0602816,0.694444,94,0.471862,1.35896,1,120.0,8.0
357,3019,863,0.285856,0.0408569,0.571712,1078,0.867738,3.03557,1,3.0,1.0
220,992,214,0.215726,0.0232688,0.431452,389,0.59008,2.73532,1,335.0,1.0
65,258,64,0.248062,0.0307674,0.496124,97,0.618799,2.49453,1,767.0,2.0
132,604,168,0.278146,0.0386825,0.556291,218,0.593849,2.13503,1,887.0,1.0
139,589,175,0.297114,0.0441383,0.594228,207,0.537598,1.8094,1,1.0,1.0
57,229,105,0.458515,0.105118,0.917031,62,0.46093,1.00527,1,4.0,1.0
396,4074,1550,0.380461,0.0723755,0.760923,1262,0.882784,2.3203,1,158.0,6.0
2,2,0,0.0,0.0,0.0,201,0.512576,1.02643,1,143.0,2.0
61,277,79,0.285199,0.0406691,0.570397,99,0.664468,2.32985,1,570.0,2.0
9,23,7,0.304348,0.0463138,0.608696,8,0.652765,2.1448,1,28.0,13.0
26,79,23,0.291139,0.042381,0.582278,28,0.56751,1.94927,1,52.0,9.0
295,1066,94,0.0881801,0.00388787,0.17636,486,0.544118,6.17053,1,185.0,2.0
17,82,48,0.585366,0.171327,1.17073,17,0.522517,0.892633,1,1.0,1.0
45,155,57,0.367742,0.0676171,0.735484,49,0.497134,1.35186,1,1.0,1.0
55,223,79,0.35426,0.0627501,0.70852,72,0.557462,1.5736,1,1.0,1.0
58,249,107,0.429719,0.0923292,0.859438,71,0.510866,1.18884,1,1.0,1.0
427,5535,2823,0.510027,0.130064,1.02005,1356,0.848395,1.66343,1,14.0,12.0
101,462,190,0.411255,0.0845655,0.822511,136,0.505334,1.22876,1,69.0,3.0
4,6,0,0.0,0.0,0.0,177,0.545247,1.09673,1,80.0,8.0
118,523,139,0.265774,0.035318,0.531549,192,0.598535,2.25204,1,104.0,1.0
7,17,5,0.294118,0.0432526,0.588235,6,0.69661,2.36847,1,64.0,26.0
497,4684,1482,0.316396,0.0500533,0.632792,1601,0.877599,2.77373,1,26.0,19.0
3,7,3,0.428571,0.0918367,0.857143,2,0.788863,1.84068,1,29.0,17.0
26,92,34,0.369565,0.0682892,0.73913,29,0.567976,1.53688,1,1.0,1.0
53,188,82,0.43617,0.0951222,0.87234,53,0.439723,1.00815,1,84.0,12.0
68,298,84,0.281879,0.0397279,0.563758,107,0.635971,2.25618,1,3.0,2.0
600,7271,2743,0.377252,0.0711596,0.754504,2264,0.977144,2.59016,1,42.0,12.0
2,2,0,0.0,0.0,0.0,109,0.47223,1.16314,1,75.0,5.0
7,14,2,0.142857,0.0102041,0.285714,6,0.74786,5.23502,1,124.0,5.0
2,2,0,0.0,0.0,0.0,439,0.726228,2.21601,1,37.0,20.0
2,2,0,0.0,0.0,0.0,567,0.708126,1.53855,1,69.0,8.0
33,114,36,0.315789,0.0498615,0.631579,39,0.574561,1.81944,1,204.0,4.0
6,10,0,0.0,0.0,0.0,57,0.426908,0.886036,1,17.0,9.0
54,192,56,0.291667,0.0425347,0.583333,68,0.551508,1.89089,1,6.0,1.0
221,1640,628,0.382927,0.0733165,0.765854,506,0.712194,1.85987,1,294.0,1.0
170,623,165,0.264848,0.0350721,0.529695,229,0.482041,1.82007,1,82.0,8.0
254,1285,479,0.372763,0.069476,0.745525,403,0.510345,1.36909,1,216.0,5.0
2,2,0,0.0,0.0,0.0,392,0.66234,1.76483,1,128.0,6.0
2,2,0,0.0,0.0,0.0,118,0.603553,1.89845,1,359.0,7.0
36,111,25,0.225225,0.0253632,0.45045,43,0.583988,2.59291,1,62.0,4.0
185,1377,291,0.211329,0.02233,0.422658,543,0.935074,4.42473,1,3.0,1.0
99,495,143,0.288889,0.0417284,0.577778,176,0.659754,2.28377,1,225.0,3.0
7,16,4,0.25,0.03125,0.5,6,0.711842,2.84737,1,7.0,1.0
66,320,162,0.50625,0.128145,1.0125,79,0.477804,0.94381,1,1.0,1.0
2,2,0,0.0,0.0,0.0,475,0.701844,2.02476,1,89.0,4.0
155,912,334,0.366228,0.0670615,0.732456,289,0.629905,1.71998,1,270.0,2.0
2,6,4,0.666667,0.222222,1.33333,1,0.642549,0.963823,1,24.0,14.0
131,617,229,0.371151,0.0688764,0.742301,194,0.53074,1.42999,1,31.0,27.0
2,4,2,0.5,0.125,1.0,1,0.830482,1.66096,1,2.0,1.0
65,254,88,0.346457,0.0600161,0.692913,83,0.530982,1.53261,1,1.0,1.0
52,167,61,0.365269,0.0667109,0.730539,53,0.458552,1.25538,1,120.0,4.0
13,29,5,0.172414,0.0148633,0.344828,12,0.631208,3.661,1,54.0,12.0
4,6,0,0.0,0.0,0.0,279,0.610498,1.64279,1,79.0,5.0
155,1037,463,0.44648,0.0996723,0.89296,287,0.613975,1.37514,1,77.0,8.0
71,312,110,0.352564,0.0621507,0.705128,101,0.570348,1.61771,1,525.0,2.0
44,189,101,0.534392,0.142787,1.06878,44,0.439278,0.822016,1,33.0,21.0
2,2,0,0.0,0.0,0.0,437,0.699344,2.36936,1,15.0,13.0
83,323,119,0.368421,0.067867,0.736842,102,0.489763,1.32936,1,168.0,4.0
4,10,4,0.4,0.08,0.8,3,0.75,1.875,1,1.0,1.0
59,302,138,0.456954,0.104403,0.913907,82,0.560414,1.22641,1,240.0,1.0
3,4,0,0.0,0.0,0.0,1,0.830482,1.66096,1,2.0,1.0
96,514,280,0.544747,0.148375,1.08949,117,0.449563,0.82527,1,230.0,6.0
57,227,103,0.453744,0.102942,0.907489,62,0.461675,1.01748,1,460.0,1.0
2,2,0,0.0,0.0,0.0,71,0.471141,1.80918,1,70.0,4.0
2,5,3,0.6,0.18,1.2,1,0.715338,1.19223,1,31.0,16.0
9,33,13,0.393939,0.0775941,0.787879,10,0.73171,1.85742,1,1.0,1.0
431,4144,1922,0.463803,0.107557,0.927606,1111,0.712587,1.5364,1,6.0,1.0
37,110,38,0.345455,0.0596694,0.690909,36,0.476622,1.3797,1,50.0,11.0
210,1621,743,0.458359,0.105047,0.916718,439,0.651283,1.4209,1,116.0,4.0
23,64,20,0.3125,0.0488281,0.625,22,0.529583,1.69466,1,1.0,1.0
5,8,0,0.0,0.0,0.0,4,0.838361,7.54525,1,27.0,4.0
93,332,130,0.391566,0.0766621,0.783133,101,0.430766,1.10011,1,45.0,15.0
38,140,52,0.371429,0.0689796,0.742857,44,0.539527,1.45257,1,1.0,1.0
490,5493,1995,0.36319,0.0659533,0.726379,1749,0.95443,2.62791,1,22.0,16.0
57,229,85,0.371179,0.0688869,0.742358,72,0.535274,1.44209,1,37.0,23.0
129,865,157,0.181503,0.0164716,0.363006,354,0.934345,5.14782,1,6.0,1.0
368,2523,1147,0.454618,0.103339,0.909235,688,0.549562,1.20885,1,66.0,12.0
196,1528,362,0.236911,0.0280634,0.473822,583,0.934163,3.9431,1,2.0,1.0
97,672,194,0.28869,0.0416711,0.577381,239,0.871452,3.01864,1,1.0,1.0
34,111,19,0.171171,0.0146498,0.342342,46,0.66148,3.86444,1,1.0,1.0
40,227,97,0.427313,0.0912981,0.854626,65,0.689721,1.61409,1,9.0,7.0
8,18,0,0.0,0.0,0.0,53,0.462875,1.01416,1,72.0,6.0
214,1596,646,0.404762,0.0819161,0.809524,475,0.692976,1.71206,1,4.0,4.0
113,687,251,0.365357,0.0667427,0.730713,218,0.680026,1.86127,1,100.0,4.0
2,2,0,0.0,0.0,0.0,61,0.535605,1.26981,1,2.0,2.0
170,856,212,0.247664,0.0306686,0.495327,322,0.645911,2.60802,1,2.0,1.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,81.0,2.0
44,143,57,0.398601,0.0794415,0.797203,43,0.45342,1.13753,1,116.0,6.0
5,10,2,0.2,0.02,0.4,4,0.8,4.0,1,32.0,31.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,75.0,6.0
246,1840,670,0.36413,0.0662955,0.728261,585,0.728386,2.00034,1,177.0,3.0
34,154,28,0.181818,0.0165289,0.363636,63,0.847051,4.65878,1,362.0,1.0
1137,10938,2596,0.237338,0.0281646,0.474675,4171,0.908265,3.82689,1,76.0,8.0
267,1875,527,0.281067,0.0394992,0.562133,674,0.771263,2.74406,1,38.0,26.0
362,2767,911,0.329237,0.0541986,0.658475,928,0.744779,2.26213,1,62.0,8.0
986,12096,4084,0.337632,0.0569978,0.675265,4006,0.99516,2.94747,1,59.0,7.0
51,189,71,0.375661,0.0705607,0.751323,59,0.508185,1.35277,1,8.0,8.0
2,2,0,0.0,0.0,0.0,494,0.683652,2.83476,1,1.0,1.0
4,8,2,0.25,0.03125,0.5,3,0.830482,3.32193,1,38.0,25.0
119,553,193,0.349005,0.0609024,0.698011,180,0.551497,1.5802,1,344.0,2.0
74,461,213,0.462039,0.10674,0.924078,124,0.629078,1.36153,1,186.0,5.0
40,203,101,0.497537,0.123772,0.995074,51,0.552547,1.11056,1,92.0,2.0
3,4,0,0.0,0.0,0.0,61,0.486135,2.08907,1,2.0,1.0
68,293,83,0.283276,0.0401228,0.566553,105,0.625943,2.20965,1,383.0,2.0
64,359,183,0.509749,0.129922,1.0195,88,0.538141,1.0557,1,577.0,1.0
74,347,105,0.302594,0.0457815,0.605187,121,0.64367,2.12718,1,33.0,26.0
3,4,0,0.0,0.0,0.0,1626,0.817305,4.57668,1,1.0,1.0
95,442,206,0.466063,0.108608,0.932127,118,0.46953,1.00744,1,12.0,3.0
186,1231,359,0.291633,0.0425249,0.583266,436,0.758541,2.60101,1,55.0,6.0
51,335,197,0.58806,0.172907,1.17612,69,0.535809,0.911147,1,181.0,5.0
3,4,0,0.0,0.0,0.0,536,0.798726,2.34707,1,154.0,3.0
22,72,20,0.277778,0.0385802,0.555556,26,0.636299,2.29068,1,96.0,5.0
2,10,8,0.8,0.32,1.6,1,0.5,0.625,1,254.0,3.0
54,238,122,0.512605,0.131382,1.02521,58,0.451942,0.881657,1,777.0,1.0
151,890,230,0.258427,0.0333922,0.516854,330,0.740977,2.86726,1,2.0,1.0
82,313,121,0.386581,0.0747226,0.773163,96,0.469129,1.21353,1,25.0,17.0
5,9,1,0.111111,0.00617284,0.222222,4,0.838361,7.54525,1,112.0,6.0
218,1147,247,0.215344,0.0231866,0.430689,450,0.674678,3.13302,1,221.0,4.0
49,154,44,0.285714,0.0408163,0.571429,55,0.513115,1.7959,1,2.0,1.0
98,516,130,0.251938,0.0317364,0.503876,193,0.726002,2.88167,1,123.0,4.0
623,4825,923,0.191295,0.018297,0.382591,1951,0.850176,4.44431,1,1.0,1.0
3,4,0,0.0,0.0,0.0,2169,0.938638,2.99407,1,71.0,19.0
5,10,2,0.2,0.02,0.4,4,0.8,4.0,1,59.0,2.0
53,294,146,0.496599,0.123305,0.993197,74,0.565652,1.13905,1,9.0,4.0
481,3470,780,0.224784,0.0252639,0.449568,1345,0.78983,3.51373,1,413.0,2.0
5,9,1,0.111111,0.00617284,0.222222,4,0.838361,7.54525,1,37.0,11.0
49,161,57,0.354037,0.0626712,0.708075,52,0.480883,1.35828,1,13.0,8.0
31,111,47,0.423423,0.0896437,0.846847,32,0.504692,1.19193,1,2.0,2.0
705,8734,2662,0.304786,0.0464472,0.609572,3036,1.09265,3.58499,1,39.0,22.0
2,2,0,0.0,0.0,0.0,2141,1.04389,10.8464,1,1.0,1.0
131,865,365,0.421965,0.0890274,0.843931,250,0.649774,1.53988,1,64.0,7.0
111,725,363,0.50069,0.125345,1.00138,181,0.570083,1.1386,1,73.0,9.0
363,3050,1178,0.38623,0.0745866,0.772459,936,0.740037,1.91606,1,79.0,3.0
82,351,139,0.396011,0.0784125,0.792023,106,0.507869,1.28246,1,3.0,1.0
492,4370,1738,0.397712,0.0790873,0.795423,1316,0.734737,1.84741,1,34.0,14.0
67,539,343,0.636364,0.202479,1.27273,98,0.535471,0.841454,1,54.0,12.0
105,713,325,0.45582,0.103886,0.911641,194,0.647585,1.4207,1,3.0,3.0
152,1562,588,0.37644,0.0708537,0.752881,487,1.00321,2.665,1,532.0,1.0
185,1241,499,0.402095,0.0808402,0.80419,371,0.648207,1.61207,1,57.0,4.0
689,7070,1820,0.257426,0.033134,0.514851,2625,0.989726,3.8447,1,1326.0,1.0
55,170,52,0.305882,0.046782,0.611765,59,0.480947,1.57233,1,25.0,19.0
258,2653,1283,0.483603,0.116936,0.967207,685,0.77548,1.60354,1,403.0,2.0
139,814,258,0.316953,0.0502297,0.633907,278,0.687138,2.16795,1,3.0,1.0
121,531,125,0.235405,0.0277077,0.47081,203,0.615643,2.61525,1,10.0,1.0
195,1165,281,0.241202,0.0290891,0.482403,442,0.739213,3.06471,1,128.0,7.0
197,1737,741,0.426598,0.0909927,0.853195,498,0.78027,1.82905,1,1.0,1.0
2,2,0,0.0,0.0,0.0,128,0.636651,1.5129,1,68.0,5.0
28,79,17,0.21519,0.0231533,0.43038,31,0.583435,2.71126,1,39.0,9.0
57,228,44,0.192982,0.0186211,0.385965,92,0.684512,3.54702,1,121.0,2.0
653,6682,1794,0.268482,0.0360414,0.536965,2444,0.978514,3.64461,1,74.0,5.0
225,1525,689,0.451803,0.102063,0.903607,418,0.583607,1.29173,1,40.0,32.0
2,2,0,0.0,0.0,0.0,1216,0.802865,3.32556,1,2.0,1.0
143,794,240,0.302267,0.0456827,0.604534,277,0.667994,2.20995,1,1947.0,1.0
59,214,96,0.448598,0.10062,0.897196,59,0.429108,0.956554,1,354.0,2.0
294,2158,818,0.379055,0.0718412,0.758109,670,0.683526,1.80324,1,1054.0,1.0
29,101,17,0.168317,0.0141653,0.336634,42,0.722577,4.29296,1,2.0,1.0
32,214,130,0.607477,0.184514,1.21495,42,0.563205,0.927122,1,164.0,6.0
64,192,46,0.239583,0.0287001,0.479167,73,0.499551,2.08508,1,176.0,4.0
3,5,1,0.2,0.02,0.4,2,0.953784,4.76892,1,168.0,3.0
60,232,102,0.439655,0.0966483,0.87931,65,0.457975,1.04167,1,69.0,11.0
5,11,3,0.272727,0.0371901,0.545455,4,0.768202,2.81674,1,75.0,8.0
53,311,147,0.472669,0.111708,0.945338,82,0.620665,1.31311,1,105.0,5.0
38,171,61,0.356725,0.0636264,0.71345,55,0.648173,1.81701,1,43.0,9.0
2,6,4,0.666667,0.222222,1.33333,1,0.642549,0.963823,1,200.0,3.0
165,1337,629,0.470456,0.110665,0.940912,354,0.686297,1.45879,1,4.0,1.0
88,412,84,0.203883,0.0207842,0.407767,164,0.7127,3.49562,1,184.0,3.0
67,333,175,0.525526,0.138089,1.05105,79,0.467445,0.889481,1,22.0,16.0
305,2404,904,0.37604,0.070703,0.75208,750,0.727319,1.93415,1,664.0,1.0
63,204,78,0.382353,0.0730969,0.764706,63,0.43297,1.13238,1,116.0,6.0
86,424,192,0.45283,0.102528,0.90566,116,0.51338,1.13371,1,2.0,1.0
61,249,105,0.421687,0.0889099,0.843373,72,0.492583,1.16813,1,228.0,1.0
2,2,0,0.0,0.0,0.0,1,0.715338,1.19223,1,45.0,21.0
59,224,90,0.401786,0.0807159,0.803571,67,0.48318,1.20258,1,32.0,10.0
4,7,1,0.142857,0.0102041,0.285714,3,0.887471,6.2123,1,53.0,12.0
45,148,40,0.27027,0.036523,0.540541,54,0.552929,2.04584,1,176.0,2.0
48,395,247,0.625316,0.19551,1.25063,74,0.593726,0.949481,1,13.0,10.0
6,11,1,0.0909091,0.00413223,0.181818,5,0.80021,8.80232,1,659.0,3.0
47,148,48,0.324324,0.0525931,0.648649,50,0.490185,1.5114,1,49.0,10.0
768,8680,2618,0.301613,0.0454852,0.603226,3031,1.00206,3.32232,1,17.0,5.0
5,9,1,0.111111,0.00617284,0.222222,4,0.838361,7.54525,1,42.0,12.0
56,316,186,0.588608,0.173229,1.17722,65,0.464344,0.788885,1,21.0,8.0
207,1138,390,0.342707,0.0587239,0.685413,374,0.591191,1.72506,1,39.0,24.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,2.0,1.0
6,10,0,0.0,0.0,0.0,1259,0.842535,2.3677,1,2.0,1.0
3,5,1,0.2,0.02,0.4,2,0.953784,4.76892,1,12.0,12.0
50,406,276,0.679803,0.231066,1.35961,65,0.498366,0.733103,1,30.0,27.0
538,4613,1847,0.40039,0.0801562,0.80078,1383,0.701595,1.75228,1,55.0,6.0
141,702,256,0.364672,0.066493,0.729345,223,0.555648,1.52369,1,2.0,1.0
5,13,5,0.384615,0.0739645,0.769231,4,0.718169,1.86724,1,3.0,1.0
54,180,70,0.388889,0.0756173,0.777778,55,0.451617,1.1613,1,216.0,4.0
894,11319,2519,0.222546,0.0247634,0.445092,4400,1.21409,5.45547,1,18.0,16.0
576,4025,515,0.12795,0.00818564,0.255901,1755,0.845235,6.60596,1,5.0,4.0
71,376,150,0.398936,0.079575,0.797872,113,0.618032,1.5492,1,3.0,1.0
21,55,15,0.272727,0.0371901,0.545455,20,0.547231,2.00651,1,56.0,12.0
99,537,147,0.273743,0.0374676,0.547486,195,0.721508,2.63571,1,2.0,1.0
2,2,0,0.0,0.0,0.0,29,0.55649,1.3071,1,3.0,1.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,203.0,3.0
176,979,319,0.325843,0.0530867,0.651685,330,0.626926,1.92401,1,10.0,6.0
144,1373,99,0.0721049,0.00259956,0.14421,637,1.40984,19.5526,1,340.0,1.0
114,534,160,0.299625,0.0448877,0.599251,187,0.601403,2.00718,1,301.0,4.0
59,252,88,0.349206,0.0609725,0.698413,82,0.578758,1.65735,1,1.0,1.0
38,150,70,0.466667,0.108889,0.933333,40,0.483726,1.03656,1,2.0,1.0
3,4,0,0.0,0.0,0.0,62,0.447492,1.00799,1,237.0,6.0
370,3755,1311,0.349134,0.0609474,0.698269,1222,0.923934,2.64635,1,23.0,20.0
58,219,99,0.452055,0.102177,0.90411,60,0.442003,0.977764,1,46.0,8.0
62,267,123,0.460674,0.10611,0.921348,72,0.478584,1.03888,1,57.0,2.0
5,8,0,0.0,0.0,0.0,232,0.727413,1.92006,1,42.0,13.0
2,2,0,0.0,0.0,0.0,66,0.453201,0.987331,1,253.0,5.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,79.0,3.0
404,3193,1365,0.427498,0.0913771,0.854995,914,0.645619,1.51023,1,211.0,3.0
2,6,4,0.666667,0.222222,1.33333,1,0.642549,0.963823,1,112.0,7.0
2,3,1,0.333333,0.0555556,0.666667,1,1.04795,3.14385,1,25.0,11.0
49,168,54,0.321429,0.0516582,0.642857,57,0.522743,1.62631,1,80.0,12.0
86,342,162,0.473684,0.112188,0.947368,90,0.412984,0.871855,1,4.0,4.0
459,4469,1979,0.442828,0.0980485,0.885657,1245,0.743085,1.67804,1,71.0,11.0
6,16,4,0.25,0.03125,0.5,6,0.830482,3.32193,1,545.0,2.0
113,627,275,0.438596,0.0961834,0.877193,176,0.556801,1.26951,1,2.0,1.0
